Date,Time,Class,Confidence
2025-02-09 22:43:00,human,4,0.54
2025-02-09 22:43:01,human,1,0.81
2025-02-09 22:43:01,human,2,0.77
2025-02-09 22:43:01,human,3,0.70
2025-02-09 22:43:01,human,4,0.52
2025-02-09 22:43:01,human,1,0.81
2025-02-09 22:43:01,human,2,0.63
2025-02-09 22:43:01,human,3,0.42
2025-02-09 22:43:01,human,1,0.83
2025-02-09 22:43:01,human,2,0.75
2025-02-09 22:43:01,human,3,0.57
2025-02-09 22:43:01,human,4,0.55
2025-02-09 22:43:02,human,1,0.81
2025-02-09 22:43:02,human,2,0.74
2025-02-09 22:43:02,human,3,0.62
2025-02-09 22:43:02,human,4,0.47
2025-02-09 22:43:02,human,5,0.42
2025-02-09 22:43:02,human,1,0.84
2025-02-09 22:43:02,human,2,0.78
2025-02-09 22:43:02,human,3,0.60
2025-02-09 22:43:02,human,4,0.56
2025-02-09 22:43:02,human,1,0.84
2025-02-09 22:43:02,human,2,0.78
2025-02-09 22:43:02,human,3,0.54
2025-02-09 22:43:02,human,4,0.42
2025-02-09 22:43:02,human,5,0.36
2025-02-09 22:43:02,human,1,0.80
2025-02-09 22:43:02,human,2,0.59
2025-02-09 22:43:02,human,3,0.45
2025-02-09 22:43:02,human,4,0.34
2025-02-09 22:43:02,human,1,0.83
2025-02-09 22:43:02,human,2,0.76
2025-02-09 22:43:02,human,3,0.73
2025-02-09 22:43:02,human,4,0.58
2025-02-09 22:43:03,human,1,0.84
2025-02-09 22:43:03,human,2,0.74
2025-02-09 22:43:03,human,3,0.61
2025-02-09 22:43:03,human,4,0.42
2025-02-09 22:43:03,human,1,0.77
2025-02-09 22:43:03,human,2,0.76
2025-02-09 22:43:03,human,3,0.41
2025-02-09 22:43:03,human,4,0.41
2025-02-09 22:43:03,human,1,0.82
2025-02-09 22:43:03,human,2,0.78
2025-02-09 22:43:03,human,3,0.65
2025-02-09 22:43:03,human,4,0.47
2025-02-09 22:43:04,human,1,0.77
2025-02-09 22:43:04,human,2,0.58
2025-02-09 22:43:04,human,1,0.81
2025-02-09 22:43:04,human,2,0.77
2025-02-09 22:43:04,human,3,0.70
2025-02-09 22:43:04,human,4,0.54
2025-02-09 22:43:04,human,1,0.74
2025-02-09 22:50:50,human,1,0.64
2025-02-09 22:50:50,human,1,0.47
2025-02-09 22:50:51,human,1,0.39
2025-02-09 22:50:51,human,2,0.34
2025-02-09 22:50:51,human,1,0.73
2025-02-09 22:50:51,human,1,0.71
2025-02-09 22:50:51,human,1,0.74
2025-02-09 22:50:51,human,1,0.48
2025-02-09 22:50:51,human,2,0.35
2025-02-09 22:50:51,human,1,0.61
2025-02-09 22:50:52,human,1,0.75
2025-02-09 22:50:52,human,1,0.54
2025-02-09 22:50:52,human,1,0.45
2025-02-09 22:58:54,human,1,0.60
2025-02-09 22:58:55,human,1,0.64
2025-02-09 22:58:55,human,1,0.69
2025-02-09 22:58:55,human,1,0.64
2025-02-09 22:58:55,human,1,0.71
2025-02-09 22:58:55,human,1,0.60
2025-02-09 22:58:55,human,1,0.50
2025-02-09 22:58:56,human,1,0.46
2025-02-09 22:58:56,human,1,0.58
2025-02-09 22:58:56,human,1,0.52
2025-02-09 22:58:56,human,1,0.57
2025-02-09 22:58:56,human,1,0.55
2025-02-09 22:58:56,human,1,0.61
2025-02-09 22:58:57,human,1,0.43
2025-02-09 22:58:57,human,1,0.58
2025-02-09 22:58:57,human,1,0.42
2025-02-09 22:58:57,human,1,0.54
2025-02-09 23:10:22,human,1,0.74
2025-02-09 23:10:22,human,1,0.77
2025-02-09 23:10:22,human,1,0.54
2025-02-09 23:10:22,human,2,0.39
2025-02-09 23:10:22,human,1,0.67
2025-02-09 23:10:22,human,1,0.60
2025-02-09 23:10:23,human,1,0.73
2025-02-09 23:10:23,human,1,0.68
2025-02-09 23:10:23,human,1,0.60
2025-02-09 23:10:23,human,1,0.71
2025-02-10 00:25:43,human detected,0.5227342844009399
2025-02-10 00:25:43,human detected,0.3139743208885193
2025-02-10 00:25:44,human detected,0.528900682926178
2025-02-10 00:25:44,human detected,0.4211632013320923
2025-02-10 00:25:44,human detected,0.4425761103630066
2025-02-10 00:25:44,human detected,0.3918212652206421
2025-02-10 00:25:44,human detected,0.5756469964981079
2025-02-10 00:25:44,human detected,0.35716137290000916
2025-02-10 00:25:44,human detected,0.6081462502479553
2025-02-10 00:25:44,human detected,0.3322126567363739
2025-02-10 00:25:44,human detected,0.6943274736404419
2025-02-10 00:25:44,human detected,0.37055984139442444
2025-02-10 00:25:44,human detected,0.3424975872039795
2025-02-10 00:25:44,human detected,0.7895106673240662
2025-02-10 00:25:45,human detected,0.4358866810798645
2025-02-10 00:25:45,human detected,0.3318161368370056
2025-02-10 00:25:45,human detected,0.6305955648422241
2025-02-10 00:25:45,human detected,0.47849780321121216
2025-02-10 00:25:45,human detected,0.3930320739746094
2025-02-10 00:25:45,human detected,0.4905380606651306
2025-02-10 00:25:45,human detected,0.3364705741405487
2025-02-10 00:25:45,human detected,0.503238320350647
2025-02-10 00:25:45,human detected,0.4566432535648346
2025-02-10 00:25:45,human detected,0.4584782123565674
2025-02-10 00:25:45,human detected,0.3110131323337555
2025-02-10 00:25:46,human detected,0.3532216250896454
2025-02-10 00:25:46,human detected,0.34560057520866394
2025-02-10 00:25:46,human detected,0.38884425163269043
2025-02-10 00:25:46,human detected,0.5263885259628296
2025-02-10 00:25:46,human detected,0.5029090046882629
2025-02-10 00:25:46,human detected,0.3774896264076233
2025-02-10 00:25:46,human detected,0.538385808467865
2025-02-10 00:25:46,human detected,0.7040254473686218
2025-02-10 00:25:46,human detected,0.5623511075973511
2025-02-10 00:25:46,human detected,0.3163934051990509
2025-02-10 00:25:47,human detected,0.32938826084136963
2025-02-10 00:25:47,human detected,0.5264637470245361
2025-02-10 00:25:47,human detected,0.6193171739578247
2025-02-10 00:25:47,human detected,0.6880611181259155
2025-02-10 00:25:47,human detected,0.4549645781517029
2025-02-10 00:25:47,human detected,0.361641526222229
2025-02-10 00:25:47,human detected,0.47033631801605225
2025-02-10 00:25:48,human detected,0.3775660991668701
2025-02-10 00:25:48,human detected,0.38284316658973694
2025-02-10 00:25:48,human detected,0.336642324924469
2025-02-10 00:25:48,human detected,0.5134896039962769
2025-02-10 00:25:48,human detected,0.5684430003166199
2025-02-10 00:25:48,human detected,0.43714073300361633
2025-02-10 00:25:48,human detected,0.7393428683280945
2025-02-10 00:25:48,human detected,0.6077840328216553
2025-02-10 00:25:48,human detected,0.30760395526885986
2025-02-10 00:25:48,human detected,0.3688380718231201
2025-02-10 00:25:49,human detected,0.5276146531105042
2025-02-10 00:25:49,human detected,0.5340736508369446
2025-02-10 00:25:49,human detected,0.33069396018981934
2025-02-10 00:25:49,human detected,0.45433327555656433
2025-02-10 00:25:49,human detected,0.3948526382446289
2025-02-10 00:25:49,human detected,0.6779028177261353
2025-02-10 00:25:49,human detected,0.613364040851593
2025-02-10 00:25:50,human detected,0.8050680756568909
2025-02-10 00:25:50,human detected,0.5594857931137085
2025-02-10 00:25:50,human detected,0.44867148995399475
2025-02-10 00:25:50,human detected,0.4401015341281891
2025-02-10 00:25:50,human detected,0.39894619584083557
2025-02-10 00:25:50,human detected,0.5681545734405518
2025-02-10 00:25:50,human detected,0.30149850249290466
2025-02-10 00:25:50,human detected,0.4475176930427551
2025-02-10 00:25:50,human detected,0.3389463722705841
2025-02-10 00:25:50,human detected,0.3849021792411804
2025-02-10 00:25:50,human detected,0.6286851167678833
2025-02-10 00:25:50,human detected,0.3469093441963196
2025-02-10 00:25:51,human detected,0.6257497072219849
2025-02-10 00:25:51,human detected,0.5716477036476135
2025-02-10 00:25:51,human detected,0.32657480239868164
2025-02-10 00:25:51,human detected,0.6654388904571533
2025-02-10 00:25:51,human detected,0.39637136459350586
2025-02-10 00:25:51,human detected,0.3061020076274872
2025-02-10 00:25:51,human detected,0.6244077086448669
2025-02-10 00:25:51,human detected,0.5188663601875305
2025-02-10 00:25:51,human detected,0.3177347183227539
2025-02-10 00:25:51,human detected,0.585509181022644
2025-02-10 00:25:51,human detected,0.4040950834751129
2025-02-10 00:25:52,human detected,0.5506556630134583
2025-02-10 00:25:52,human detected,0.428331196308136
2025-02-10 00:25:52,human detected,0.5947745442390442
2025-02-10 00:25:52,human detected,0.34815847873687744
2025-02-10 00:28:53,human detected,0.7950870394706726
2025-02-10 00:28:54,human detected,0.7306370735168457
2025-02-10 00:28:54,human detected,0.7337943911552429
2025-02-10 00:28:54,human detected,0.660681962966919
2025-02-10 00:28:54,human detected,0.6984134912490845
2025-02-10 00:28:54,human detected,0.6917065978050232
2025-02-10 00:28:54,human detected,0.7854606509208679
2025-02-10 00:28:54,human detected,0.5599699020385742
2025-02-10 00:28:55,human detected,0.7486125230789185
2025-02-10 00:28:55,human detected,0.5456022024154663
2025-02-10 00:28:55,human detected,0.3378791809082031
2025-02-10 00:28:55,human detected,0.7662326693534851
2025-02-10 00:28:55,human detected,0.7228361964225769
2025-02-10 00:28:55,human detected,0.7411839962005615
2025-02-10 00:28:55,human detected,0.7583972811698914
2025-02-10 00:28:56,human detected,0.7537143230438232
2025-02-10 00:28:56,human detected,0.636273205280304
2025-02-10 00:28:56,human detected,0.38594532012939453
2025-02-10 00:28:56,human detected,0.8393434286117554
2025-02-10 00:28:56,human detected,0.771273136138916
2025-02-10 00:28:56,human detected,0.7747660875320435
2025-02-10 00:28:56,human detected,0.7466029524803162
2025-02-10 00:28:56,human detected,0.7659814357757568
2025-02-10 00:28:57,human detected,0.8422929048538208
2025-02-10 00:28:57,human detected,0.8519919514656067
2025-02-10 00:28:57,human detected,0.7794405221939087
2025-02-10 00:28:57,human detected,0.7436916828155518
2025-02-10 00:28:57,human detected,0.7800768613815308
2025-02-10 00:28:57,human detected,0.8514193892478943
2025-02-10 00:28:57,human detected,0.7559621334075928
2025-02-10 00:28:57,human detected,0.37170708179473877
2025-02-10 00:28:58,human detected,0.8454853296279907
2025-02-10 00:28:58,human detected,0.8234050869941711
2025-02-10 00:28:58,human detected,0.7742666006088257
2025-02-10 00:28:58,human detected,0.7684007287025452
2025-02-10 00:28:58,human detected,0.7956696152687073
2025-02-10 00:28:58,human detected,0.818246066570282
2025-02-10 00:28:58,human detected,0.8093409538269043
2025-02-10 00:28:59,human detected,0.8028866052627563
2025-02-10 00:28:59,human detected,0.810417890548706
2025-02-10 00:28:59,human detected,0.671787679195404
2025-02-10 00:28:59,human detected,0.8177779912948608
2025-02-10 00:28:59,human detected,0.8231406807899475
2025-02-10 00:28:59,human detected,0.8482231497764587
2025-02-10 00:28:59,human detected,0.8269848227500916
2025-02-10 00:28:59,human detected,0.7923331260681152
2025-02-10 00:29:00,human detected,0.7871339917182922
2025-02-10 00:29:00,human detected,0.5061720609664917
2025-02-10 00:29:00,human detected,0.3835749626159668
2025-02-10 00:29:00,human detected,0.32637396454811096
2025-02-10 00:29:00,human detected,0.39055341482162476
2025-02-10 00:29:00,human detected,0.7697543501853943
2025-02-10 00:29:00,human detected,0.7547103762626648
2025-02-10 00:29:01,human detected,0.47929826378822327
2025-02-10 00:29:01,human detected,0.3017525374889374
2025-02-10 00:29:01,human detected,0.5942010283470154
2025-02-10 00:29:01,human detected,0.3704575002193451
2025-02-10 00:29:01,human detected,0.3235635459423065
2025-02-10 00:29:01,human detected,0.4826139807701111
2025-02-10 00:29:01,human detected,0.5542875528335571
2025-02-10 00:29:01,human detected,0.49389785528182983
2025-02-10 00:29:01,human detected,0.31295499205589294
2025-02-10 00:29:01,human detected,0.5235329270362854
2025-02-10 00:29:02,human detected,0.4844774007797241
2025-02-10 00:29:02,human detected,0.510606050491333
2025-02-10 00:29:02,human detected,0.4275982081890106
2025-02-10 00:29:02,human detected,0.30166131258010864
2025-02-10 00:29:02,human detected,0.4324410855770111
2025-02-10 00:29:02,human detected,0.40717270970344543
2025-02-10 00:29:02,human detected,0.3744937777519226
2025-02-10 00:29:02,human detected,0.5456336140632629
2025-02-10 00:29:02,human detected,0.5214701890945435
2025-02-10 00:29:03,human detected,0.6137638092041016
2025-02-10 00:29:03,human detected,0.5228468775749207
2025-02-10 00:29:03,human detected,0.5062887072563171
2025-02-10 00:29:03,human detected,0.6408215165138245
2025-02-10 00:29:03,human detected,0.5536727905273438
2025-02-10 00:29:03,human detected,0.5249953269958496
2025-02-10 00:29:03,human detected,0.5521228313446045
2025-02-10 00:29:03,human detected,0.4152550995349884
2025-02-10 00:29:04,human detected,0.5162724256515503
2025-02-10 00:29:04,human detected,0.6511124968528748
2025-02-10 00:29:04,human detected,0.6798627972602844
2025-02-10 00:29:04,human detected,0.6638837456703186
2025-02-10 00:29:04,human detected,0.6623077392578125
2025-02-10 00:29:04,human detected,0.4534229636192322
2025-02-10 00:29:04,human detected,0.5805123448371887
2025-02-10 00:29:05,human detected,0.4327244758605957
2025-02-10 00:29:05,human detected,0.4310767948627472
2025-02-10 00:29:05,human detected,0.5996865034103394
2025-02-10 00:29:05,human detected,0.37914344668388367
2025-02-10 00:29:05,human detected,0.6720818281173706
2025-02-10 00:29:05,human detected,0.6133421063423157
2025-02-10 00:29:05,human detected,0.7689908742904663
2025-02-10 00:29:05,human detected,0.6791775226593018
2025-02-10 00:29:06,human detected,0.507087767124176
2025-02-10 00:29:06,human detected,0.4201603829860687
2025-02-10 00:29:06,human detected,0.539306104183197
2025-02-10 00:29:06,human detected,0.4849933683872223
2025-02-10 00:29:06,human detected,0.6325491666793823
2025-02-10 00:29:06,human detected,0.4286789000034332
2025-02-10 00:29:06,human detected,0.5543834567070007
2025-02-10 00:29:06,human detected,0.4233957529067993
2025-02-10 00:29:06,human detected,0.3327488303184509
2025-02-10 00:29:06,human detected,0.49362754821777344
2025-02-10 00:29:06,human detected,0.6122149229049683
2025-02-10 00:29:06,human detected,0.8342539072036743
2025-02-10 00:29:07,human detected,0.8326906561851501
2025-02-10 00:29:07,human detected,0.8052283525466919
2025-02-10 00:29:07,human detected,0.8415969014167786
2025-02-10 00:29:07,human detected,0.849999189376831
2025-02-10 00:29:07,human detected,0.8599824905395508
2025-02-10 00:29:07,human detected,0.8388723731040955
2025-02-10 00:29:08,human detected,0.8797031044960022
2025-02-10 00:29:08,human detected,0.8803622126579285
2025-02-10 00:29:08,human detected,0.8473091721534729
2025-02-10 00:29:08,human detected,0.8888741731643677
2025-02-10 00:29:08,human detected,0.8620122075080872
2025-02-10 00:29:08,human detected,0.8636298775672913
2025-02-10 00:29:08,human detected,0.8202366828918457
2025-02-10 00:29:09,human detected,0.8554165363311768
2025-02-10 00:29:09,human detected,0.8516988158226013
2025-02-10 00:29:09,human detected,0.8140649795532227
2025-02-10 00:29:09,human detected,0.8528433442115784
2025-02-10 00:29:09,human detected,0.8539508581161499
2025-02-10 00:29:09,human detected,0.854955792427063
2025-02-10 00:29:09,human detected,0.828697681427002
2025-02-10 00:34:11,human,1,0.53
2025-02-10 00:34:11,human,1,0.85
2025-02-10 00:34:12,human,1,0.83
2025-02-10 00:34:12,human,1,0.87
2025-02-10 00:34:12,human,1,0.85
2025-02-10 00:34:12,human,1,0.90
2025-02-10 00:34:12,human,1,0.87
2025-02-10 00:34:13,human,1,0.85
2025-02-10 00:34:13,human,1,0.89
2025-02-10 00:34:13,human,1,0.43
2025-02-10 00:34:13,human,1,0.74
2025-02-10 00:34:13,human,1,0.80
2025-02-10 00:34:13,human,1,0.84
2025-02-10 00:34:14,human,1,0.69
2025-02-10 00:34:14,human,1,0.73
2025-02-10 00:34:14,human,1,0.66
2025-02-10 00:34:14,human,2,0.35
2025-02-10 00:34:16,human,1,0.75
2025-02-10 00:34:17,human,1,0.77
2025-02-10 00:34:17,human,1,0.72
2025-02-10 00:34:17,human,1,0.73
2025-02-10 00:34:17,human,1,0.74
2025-02-10 00:34:17,human,1,0.65
2025-02-10 00:34:18,human,1,0.67
2025-02-10 00:34:18,human,1,0.69
2025-02-10 00:34:18,human,1,0.62
2025-02-10 00:34:18,human,1,0.61
2025-02-10 00:34:18,human,1,0.70
2025-02-10 00:34:18,human,1,0.79
2025-02-10 00:34:19,human,1,0.80
2025-02-10 00:34:19,human,1,0.77
2025-02-10 00:34:19,human,1,0.83
2025-02-10 00:34:19,human,1,0.77
2025-02-10 00:34:19,human,1,0.83
2025-02-10 00:34:19,human,1,0.85
2025-02-10 00:34:20,human,1,0.84
2025-02-10 00:34:20,human,1,0.82
2025-02-10 00:34:20,human,1,0.84
2025-02-10 00:34:20,human,1,0.81
2025-02-10 00:34:20,human,1,0.82
2025-02-10 00:34:20,human,1,0.81
2025-02-10 00:34:21,human,1,0.80
2025-02-10 00:34:21,human,1,0.81
2025-02-10 00:34:21,human,1,0.72
2025-02-10 00:34:21,human,1,0.73
2025-02-10 00:34:21,human,1,0.78
2025-02-10 00:34:21,human,1,0.79
2025-02-10 00:34:22,human,1,0.76
2025-02-10 00:34:22,human,1,0.77
2025-02-10 00:34:22,human,1,0.80
2025-02-10 00:34:22,human,1,0.76
2025-02-10 00:34:22,human,1,0.78
2025-02-10 00:34:23,human,1,0.75
2025-02-10 00:34:23,human,1,0.76
2025-02-10 00:34:23,human,1,0.77
2025-02-10 00:34:23,human,1,0.81
2025-02-10 00:34:23,human,1,0.76
2025-02-10 00:34:23,human,1,0.78
2025-02-10 00:34:23,human,1,0.77
2025-02-10 00:34:24,human,1,0.76
2025-02-10 00:34:24,human,1,0.82
2025-02-10 00:34:24,human,1,0.74
2025-02-10 00:34:24,human,1,0.80
2025-02-10 00:34:24,human,1,0.79
2025-02-10 00:34:25,human,1,0.82
2025-02-10 00:34:25,human,1,0.78
2025-02-10 00:34:25,human,1,0.83
2025-02-10 00:34:25,human,1,0.85
2025-02-10 00:34:25,human,1,0.86
2025-02-10 00:34:25,human,1,0.78
2025-02-10 00:34:25,human,1,0.79
2025-02-10 00:34:26,human,1,0.81
2025-02-10 00:34:26,human,1,0.79
2025-02-10 00:34:26,human,1,0.81
2025-02-10 00:34:26,human,1,0.80
2025-02-10 00:34:26,human,1,0.81
2025-02-10 00:34:26,human,1,0.81
2025-02-10 00:34:27,human,1,0.81
2025-02-10 00:34:27,human,1,0.81
2025-02-10 00:34:27,human,1,0.79
2025-02-10 00:34:27,human,1,0.81
2025-02-10 00:34:27,human,1,0.82
2025-02-10 00:34:27,human,1,0.81
2025-02-10 00:34:27,human,1,0.85
2025-02-10 00:34:28,human,1,0.81
2025-02-10 00:34:28,human,1,0.82
2025-02-10 00:34:28,human,1,0.82
2025-02-10 00:34:28,human,1,0.79
2025-02-10 00:34:28,human,1,0.81
2025-02-10 00:34:29,human,1,0.80
2025-02-10 00:34:29,human,1,0.83
2025-02-10 00:34:29,human,1,0.80
2025-02-10 00:34:29,human,1,0.80
2025-02-10 00:34:29,human,1,0.77
2025-02-10 00:34:29,human,1,0.78
2025-02-10 00:34:29,human,1,0.81
2025-02-10 00:34:30,human,1,0.83
2025-02-10 00:34:30,human,1,0.81
2025-02-10 00:34:30,human,1,0.83
2025-02-10 00:34:30,human,1,0.79
2025-02-10 00:34:30,human,1,0.81
2025-02-10 00:34:30,human,1,0.78
2025-02-10 00:34:31,human,1,0.72
2025-02-10 00:34:31,human,1,0.80
2025-02-10 00:34:31,human,1,0.81
2025-02-10 00:34:31,human,1,0.83
2025-02-10 00:34:31,human,1,0.77
2025-02-10 00:34:31,human,1,0.78
2025-02-10 00:34:32,human,1,0.76
2025-02-10 00:34:32,human,1,0.77
2025-02-10 00:34:32,human,1,0.79
2025-02-10 00:34:32,human,1,0.80
2025-02-10 00:34:32,human,1,0.81
2025-02-10 00:34:32,human,1,0.79
2025-02-10 00:34:32,human,1,0.82
2025-02-10 00:34:33,human,1,0.82
2025-02-10 00:34:33,human,1,0.82
2025-02-10 00:34:33,human,1,0.80
2025-02-10 00:34:33,human,1,0.81
2025-02-10 00:34:33,human,1,0.81
2025-02-10 00:34:33,human,1,0.84
2025-02-10 00:34:34,human,1,0.82
2025-02-10 00:34:34,human,1,0.80
2025-02-10 00:34:34,human,1,0.87
2025-02-10 00:34:34,human,1,0.79
2025-02-10 00:34:34,human,1,0.78
2025-02-10 00:34:34,human,1,0.80
2025-02-10 00:34:35,human,1,0.81
2025-02-10 00:34:35,human,1,0.83
2025-02-10 00:34:35,human,1,0.78
2025-02-10 00:34:35,human,1,0.85
2025-02-10 00:34:35,human,1,0.79
2025-02-10 00:34:35,human,1,0.82
2025-02-10 00:34:36,human,1,0.83
2025-02-10 00:34:36,human,1,0.82
2025-02-10 00:34:36,human,1,0.75
2025-02-10 00:34:36,human,1,0.80
2025-02-10 00:34:36,human,1,0.78
2025-02-10 00:34:36,human,1,0.77
2025-02-10 00:34:37,human,1,0.79
2025-02-10 00:34:37,human,1,0.71
2025-02-10 00:34:37,human,1,0.83
2025-02-10 00:34:37,human,1,0.75
2025-02-10 00:34:37,human,1,0.66
2025-02-10 00:34:37,human,1,0.72
2025-02-10 00:34:38,human,1,0.78
2025-02-10 00:37:27,human,1,0.69
2025-02-10 00:37:27,human,1,0.69
2025-02-10 00:37:27,human,1,0.69
2025-02-10 00:37:27,human,1,0.67
2025-02-10 00:37:27,human,1,0.70
2025-02-10 00:37:27,human,1,0.64
2025-02-10 00:37:28,human,1,0.71
2025-02-10 00:37:28,human,1,0.67
2025-02-10 00:37:28,human,1,0.74
2025-02-10 00:37:28,human,1,0.77
2025-02-10 00:37:28,human,1,0.71
2025-02-10 00:37:29,human,1,0.51
2025-02-10 00:37:29,human,1,0.50
2025-02-10 00:37:29,human,1,0.70
2025-02-10 00:37:29,human,1,0.68
2025-02-10 00:37:29,human,1,0.91
2025-02-10 00:37:29,human,1,0.92
2025-02-10 00:37:29,human,1,0.90
2025-02-10 00:37:30,human,1,0.91
2025-02-10 00:37:30,human,1,0.60
2025-02-10 00:37:30,human,1,0.80
2025-02-10 00:37:30,human,1,0.68
2025-02-10 00:37:30,human,1,0.75
2025-02-10 00:37:30,human,1,0.74
2025-02-10 00:38:15,human,1,0.68
2025-02-10 00:38:15,human,1,0.71
2025-02-10 00:38:15,human,1,0.71
2025-02-10 00:38:16,human,1,0.71
2025-02-10 00:38:16,human,1,0.76
2025-02-10 00:38:16,human,1,0.76
2025-02-10 00:38:16,human,1,0.77
2025-02-10 00:38:16,human,1,0.70
2025-02-10 00:38:16,human,1,0.72
2025-02-10 00:38:17,human,1,0.79
2025-02-10 00:38:17,human,1,0.81
2025-02-10 00:38:32,human,1,0.71
2025-02-10 00:38:32,human,1,0.78
2025-02-10 00:38:33,human,1,0.83
2025-02-10 00:38:33,human,1,0.86
2025-02-10 00:38:33,human,1,0.81
2025-02-10 00:38:33,human,1,0.80
2025-02-10 00:38:33,human,1,0.82
2025-02-10 00:38:33,human,1,0.76
2025-02-10 00:38:34,human,1,0.74
2025-02-10 00:38:34,human,1,0.78
2025-02-10 00:38:34,human,1,0.80
2025-02-10 00:42:22,human detected,0.597258448600769
2025-02-10 00:42:22,human detected,0.6079562306404114
2025-02-10 00:42:22,human detected,0.6348289251327515
2025-02-10 00:42:23,human detected,0.6474670767784119
2025-02-10 00:42:23,human detected,0.7181925177574158
2025-02-10 00:42:23,human detected,0.7190299034118652
2025-02-10 00:42:23,human detected,0.7065749168395996
2025-02-10 00:42:23,human detected,0.6715801358222961
2025-02-10 00:42:23,human detected,0.5542578101158142
